"","Kennziffer Gemeindeverband","Name Gemeindeverband","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"1",12051000,"Brandenburg an der Havel, Stadt",71032,0.879276,5,10,3
"2",12052000,"Cottbus, Stadt",99491,0.686466,2,3,2
"3",12053000,"Frankfurt (Oder), Stadt",57649,0.785897,4,7,2
"4",12054000,"Potsdam, Stadt",164042,0.515877,1,1,1
"5",12060005,"Ahrensfelde",12856,0.751295,3,5,2
"6",12060020,"Bernau bei Berlin, Stadt",36547,0.776077,4,7,2
"7",12060052,"Eberswalde, Stadt",38897,0.840435,5,9,3
"8",12060181,"Panketal",19721,0.737189,2,4,2
"9",12060198,"Schorfheide",9759,0.799819,4,8,2
"10",12060269,"Wandlitz",21656,0.785618,4,7,2
"11",12060280,"Werneuchen, Stadt",8197,0.789638,4,7,2
"12",12060903,"Biesenthal-Barnim",11962,0.793675,4,7,2
"13",12060906,"Joachimsthal (Schorfheide)",5282,0.827432,4,8,2
"14",12060911,"Britz-Chorin-Oderberg",10104,0.825496,4,8,2
"15",12061020,"Bestensee",7125,0.653183,1,2,1
"16",12061112,"Eichwalde",6421,0.633371,1,1,1
"17",12061217,"Heidesee",6828,0.675472,1,2,1
"18",12061219,"Heideblick",3679,0.716194,2,3,2
"19",12061260,"Königs Wusterhausen, Stadt",34795,0.657595,1,2,1
"20",12061316,"Lübben (Spreewald), Stadt",13672,0.696304,2,3,2
"21",12061320,"Luckau, Stadt",9558,0.683158,1,2,1
"22",12061329,"Märkische Heide",3989,0.678475,1,2,1
"23",12061332,"Mittenwalde, Stadt",8774,0.650804,1,2,1
"24",12061433,"Schönefeld",13895,0.641775,1,1,1
"25",12061444,"Schulzendorf",7706,0.640881,1,1,1
"26",12061540,"Wildau, Stadt",9945,0.638711,1,1,1
"27",12061572,"Zeuthen",10993,0.648619,1,2,1
"28",12061908,"Schenkenländchen",8267,0.660555,1,2,1
"29",12061913,"Lieberose/Oberspreewald",7343,0.696805,2,3,2
"30",12061914,"Unterspreewald",8962,0.6716,1,2,1
"31",12062024,"Bad Liebenwerda, Stadt",9411,0.787213,4,7,2
"32",12062092,"Doberlug-Kirchhain, Stadt",8625,0.790151,4,7,2
"33",12062124,"Elsterwerda, Stadt",8161,0.787227,4,7,2
"34",12062128,"Falkenberg/Elster, Stadt",6529,0.753214,3,5,2
"35",12062140,"Finsterwalde, Stadt",16407,0.808568,4,8,2
"36",12062224,"Herzberg (Elster), Stadt",9127,0.742276,2,4,2
"37",12062341,"Mühlberg/Elbe, Stadt",3892,0.789913,4,7,2
"38",12062410,"Röderland",3990,0.752784,3,5,2
"39",12062461,"Schönewalde, Stadt",3136,0.744367,3,5,2
"40",12062469,"Sonnewalde, Stadt",3343,0.772843,3,6,2
"41",12062500,"Uebigau-Wahrenbrück, Stadt",5532,0.717899,2,4,2
"42",12062902,"Elsterland",4779,0.788791,4,7,2
"43",12062905,"Kleine Elster (Niederlausitz)",5651,0.773555,3,6,2
"44",12062907,"Plessa",6337,0.772461,3,6,2
"45",12062909,"Schlieben",5458,0.755406,3,5,2
"46",12062911,"Schradenland",4619,0.749961,3,5,2
"47",12063036,"Brieselang",11167,0.749276,3,5,2
"48",12063056,"Dallgow-Döberitz",9280,0.748347,3,5,2
"49",12063080,"Falkensee, Stadt",41777,0.744947,3,5,2
"50",12063148,"Ketzin/Havel, Stadt",6355,0.759159,3,6,2
"51",12063189,"Milower Land",4314,0.833901,5,9,3
"52",12063208,"Nauen, Stadt",16761,0.783747,4,7,2
"53",12063244,"Premnitz, Stadt",8430,0.844008,5,9,3
"54",12063252,"Rathenow, Stadt",24127,0.851356,5,9,3
"55",12063273,"Schönwalde-Glien",9202,0.755264,3,5,2
"56",12063357,"Wustermark",8308,0.758403,3,6,2
"57",12063902,"Friesack",6429,0.793128,4,7,2
"58",12063906,"Nennhausen",4604,0.850013,5,9,3
"59",12063909,"Rhinow",4654,0.857429,5,9,3
"60",12064029,"Altlandsberg, Stadt",8996,0.749359,3,5,2
"61",12064044,"Bad Freienwalde (Oder), Stadt",12382,0.826686,4,8,2
"62",12064136,"Fredersdorf-Vogelsdorf",12879,0.740027,2,4,2
"63",12064227,"Hoppegarten",17002,0.73183,2,4,2
"64",12064274,"Letschin",4100,0.871796,5,10,3
"65",12064317,"Müncheberg, Stadt",6785,0.760341,3,6,2
"66",12064336,"Neuenhagen bei Berlin",17435,0.728488,2,4,2
"67",12064380,"Petershagen/Eggersdorf",14364,0.745754,3,5,2
"68",12064428,"Rüdersdorf bei Berlin",15188,0.763623,3,6,2
"69",12064448,"Seelow, Stadt",5366,0.814039,4,8,2
"70",12064472,"Strausberg, Stadt",25946,0.76124,3,6,2
"71",12064512,"Wriezen, Stadt",7328,0.853383,5,9,3
"72",12064903,"Falkenberg-Höhe",4583,0.808839,4,8,2
"73",12064904,"Golzow",5340,0.861453,5,9,3
"74",12064906,"Lebus",6097,0.793033,4,7,2
"75",12064908,"Märkische Schweiz",9057,0.773734,3,6,2
"76",12064910,"Neuhardenberg",4358,0.825863,4,8,2
"77",12064912,"Seelow-Land",4731,0.836671,5,9,3
"78",12064914,"Barnim-Oderbruch",6485,0.827859,4,8,2
"79",12065036,"Birkenwerder",7881,0.691925,2,3,2
"80",12065084,"Fürstenberg/Havel, Stadt",5882,0.801628,4,8,2
"81",12065096,"Glienicke/Nordbahn",11942,0.675429,1,2,1
"82",12065136,"Hennigsdorf, Stadt",25928,0.688948,2,3,2
"83",12065144,"Hohen Neuendorf, Stadt",25239,0.681379,1,2,1
"84",12065165,"Kremmen, Stadt",7108,0.68,1,2,1
"85",12065180,"Leegebruch",6567,0.678682,1,2,1
"86",12065193,"Liebenwalde, Stadt",4198,0.760974,3,6,2
"87",12065198,"Löwenberger Land",8041,0.740839,2,4,2
"88",12065225,"Mühlenbecker Land",14606,0.691861,2,3,2
"89",12065251,"Oberkrämer",10603,0.679227,1,2,1
"90",12065256,"Oranienburg, Stadt",42894,0.719009,2,4,2
"91",12065332,"Velten, Stadt",11718,0.709268,2,3,2
"92",12065356,"Zehdenick, Stadt",13325,0.756737,3,5,2
"93",12065902,"Gransee und Gemeinden",8966,0.776719,4,7,2
"94",12066052,"Calau, Stadt",7922,0.753668,3,5,2
"95",12066112,"Großräschen, Stadt",8785,0.828557,4,8,2
"96",12066176,"Lauchhammer, Stadt",15099,0.830689,5,9,3
"97",12066196,"Lübbenau/Spreewald, Stadt",16082,0.764146,3,6,2
"98",12066285,"Schipkau",6837,0.81622,4,8,2
"99",12066296,"Schwarzheide, Stadt",5772,0.76729,3,6,2
"100",12066304,"Senftenberg, Stadt",24743,0.812548,4,8,2
"101",12066320,"Vetschau/Spreewald, Stadt",8421,0.76662,3,6,2
"102",12066901,"Altdöbern",5834,0.79115,4,7,2
"103",12066906,"Ortrand",6189,0.755854,3,5,2
"104",12066907,"Ruhland",7212,0.747802,3,5,2
"105",12067036,"Beeskow, Stadt",7964,0.728537,2,4,2
"106",12067120,"Eisenhüttenstadt, Stadt",27444,0.76856,3,6,2
"107",12067124,"Erkner, Stadt",11540,0.695112,2,3,2
"108",12067137,"Friedland, Stadt",3013,0.738657,2,4,2
"109",12067144,"Fürstenwalde/Spree, Stadt",31236,0.763842,3,6,2
"110",12067201,"Grünheide (Mark)",8165,0.6574,1,2,1
"111",12067426,"Rietz-Neuendorf",4127,0.742812,3,5,2
"112",12067440,"Schöneiche bei Berlin",12154,0.69902,2,3,2
"113",12067473,"Steinhöfel",4377,0.790164,4,7,2
"114",12067481,"Storkow (Mark), Stadt",8897,0.755127,3,5,2
"115",12067493,"Tauche",3865,0.760734,3,6,2
"116",12067544,"Woltersdorf",8053,0.710996,2,3,2
"117",12067901,"Brieskow-Finkenheerd",7609,0.764868,3,6,2
"118",12067905,"Neuzelle",6586,0.741399,2,4,2
"119",12067906,"Odervorland",5699,0.727227,2,4,2
"120",12067907,"Scharmützelsee",9112,0.707506,2,3,2
"121",12067908,"Schlaubetal",9807,0.720925,2,4,2
"122",12067909,"Spreenhagen",8175,0.717165,2,4,2
"123",12068117,"Fehrbellin",8784,0.809774,4,8,2
"124",12068181,"Heiligengrabe",4480,0.828976,4,8,2
"125",12068264,"Kyritz, Stadt",9140,0.846861,5,9,3
"126",12068320,"Neuruppin, Stadt",30665,0.823282,4,8,2
"127",12068353,"Rheinsberg, Stadt",8029,0.816309,4,8,2
"128",12068468,"Wittstock/Dosse, Stadt",14427,0.843486,5,9,3
"129",12068477,"Wusterhausen/Dosse",5979,0.839507,5,9,3
"130",12068904,"Lindow (Mark)",4553,0.849876,5,9,3
"131",12068905,"Neustadt (Dosse)",7606,0.851368,5,9,3
"132",12068907,"Temnitz",5223,0.827117,4,8,2
"133",12069017,"Beelitz, Stadt",11898,0.579556,1,1,1
"134",12069020,"Bad Belzig, Stadt",10916,0.644697,1,2,1
"135",12069249,"Groß Kreutz (Havel)",7993,0.613603,1,1,1
"136",12069304,"Kleinmachnow",20562,0.587029,1,1,1
"137",12069306,"Kloster Lehnin",10682,0.634235,1,1,1
"138",12069397,"Michendorf",12128,0.575696,1,1,1
"139",12069454,"Nuthetal",8756,0.555214,1,1,1
"140",12069590,"Schwielowsee",10223,0.596002,1,1,1
"141",12069596,"Seddiner See",4109,0.572533,1,1,1
"142",12069604,"Stahnsdorf",14800,0.582072,1,1,1
"143",12069616,"Teltow, Stadt",24609,0.582909,1,1,1
"144",12069632,"Treuenbrietzen, Stadt",7430,0.633544,1,1,1
"145",12069656,"Werder (Havel), Stadt",24347,0.600884,1,1,1
"146",12069665,"Wiesenburg/Mark",4413,0.683974,1,2,1
"147",12069902,"Beetzsee",8173,0.656118,1,2,1
"148",12069904,"Brück",10384,0.60283,1,1,1
"149",12069910,"Niemegk",4712,0.627134,1,1,1
"150",12069917,"Wusterwitz",5252,0.640292,1,1,1
"151",12069918,"Ziesar",6111,0.648762,1,2,1
"152",12070125,"Groß Pankow (Prignitz)",3954,0.880773,5,10,3
"153",12070149,"Gumtow",3454,0.898294,5,10,3
"154",12070173,"Karstädt",5983,0.868473,5,10,3
"155",12070296,"Perleberg, Stadt",12087,0.847988,5,9,3
"156",12070302,"Plattenburg",3415,0.887857,5,10,3
"157",12070316,"Pritzwalk, Stadt",11909,0.863542,5,9,3
"158",12070424,"Wittenberge, Stadt",17200,0.88458,5,10,3
"159",12070901,"Bad Wilsnack/Weisen",6118,0.819401,4,8,2
"160",12070905,"Lenzen-Elbtalaue",4205,0.862853,5,9,3
"161",12070906,"Meyenburg",4304,0.865102,5,10,3
"162",12070909,"Putlitz-Berge",4921,0.873806,5,10,3
"163",12071057,"Drebkau, Stadt",5716,0.733338,2,4,2
"164",12071076,"Forst (Lausitz), Stadt",18945,0.780446,4,7,2
"165",12071160,"Guben, Stadt",17431,0.760747,3,6,2
"166",12071244,"Kolkwitz",9234,0.675733,1,2,1
"167",12071301,"Neuhausen/Spree",5013,0.703235,2,3,2
"168",12071337,"Schenkendöbern",3701,0.70958,2,3,2
"169",12071372,"Spremberg, Stadt",22326,0.771934,3,6,2
"170",12071408,"Welzow, Stadt",3703,0.794839,4,7,2
"171",12071901,"Burg (Spreewald)",9163,0.695391,2,3,2
"172",12071902,"Döbern-Land",11891,0.752659,3,5,2
"173",12071907,"Peitz",10907,0.695918,2,3,2
"174",12072002,"Am Mellensee",6499,0.736478,2,4,2
"175",12072014,"Baruth/Mark, Stadt",4160,0.729329,2,4,2
"176",12072017,"Blankenfelde-Mahlow",25981,0.698392,2,3,2
"177",12072120,"Großbeeren",8389,0.69813,2,3,2
"178",12072169,"Jüterbog, Stadt",12270,0.782561,4,7,2
"179",12072232,"Luckenwalde, Stadt",20060,0.784217,4,7,2
"180",12072240,"Ludwigsfelde, Stadt",24408,0.702039,2,3,2
"181",12072297,"Niedergörsdorf",5984,0.801259,4,8,2
"182",12072298,"Niederer Fläming",3186,0.740158,2,4,2
"183",12072312,"Nuthe-Urstromtal",6517,0.747633,3,5,2
"184",12072340,"Rangsdorf",10824,0.701409,2,3,2
"185",12072426,"Trebbin, Stadt",9239,0.720998,2,4,2
"186",12072477,"Zossen, Stadt",17657,0.734471,2,4,2
"187",12072904,"Dahme/Mark",6314,0.775438,3,6,2
"188",12073008,"Angermünde, Stadt",13650,0.870577,5,10,3
"189",12073069,"Boitzenburger Land",3257,0.904424,5,10,3
"190",12073384,"Lychen, Stadt",3109,0.917673,5,10,3
"191",12073429,"Nordwestuckermark",4310,0.893228,5,10,3
"192",12073452,"Prenzlau, Stadt",19070,0.877509,5,10,3
"193",12073532,"Schwedt/Oder, Stadt",30273,0.849518,5,9,3
"194",12073572,"Templin, Stadt",16013,0.87995,5,10,3
"195",12073579,"Uckerland",2760,0.909388,5,10,3
"196",12073903,"Brüssow (Uckermark)",4554,0.924801,5,10,3
"197",12073904,"Gartz (Oder)",6736,0.920529,5,10,3
"198",12073905,"Gerswalde",4545,0.919518,5,10,3
"199",12073906,"Gramzow",7050,0.898561,5,10,3
"200",12073910,"Oder-Welse",5502,0.841903,5,9,3
