"";"JAHR";"PLZ2";"GISD_Score";"Bevölkerung";"GISD_5";"GISD_10";"GISD_k"
"578";2004;9;0,847053;790575;5;9;3
"579";2004;10;0,838268;414467;5;9;3
"580";2004;12;0,835883;1377942;5;9;3
"581";2004;13;0,838192;1173394;5;9;3
"582";2004;14;0,812229;1264837;5;9;3
"583";2004;15;0,820762;627638;5;9;3
"584";2004;16;0,870008;598416;5;10;3
"585";2004;17;1;587834;5;10;3
"586";2004;18;0,970668;607324;5;10;3
"587";2004;19;0,827633;405447;5;9;3
"588";2004;20;0,248773;123873;2;4;2
"589";2004;21;0,292856;1602122;3;5;2
"590";2004;22;0,220386;1103442;2;4;2
"591";2004;23;0,479511;734709;4;8;2
"592";2004;24;0,442299;1096639;4;7;2
"593";2004;25;0,346897;696446;3;6;2
"594";2004;26;0,547837;1174940;4;8;2
"595";2004;27;0,423059;868974;4;7;2
"596";2004;28;0,457959;738882;4;8;2
"597";2004;29;0,523252;522068;4;8;2
"598";2004;30;0,451303;912461;4;7;2
"599";2004;31;0,408225;1019536;4;7;2
"600";2004;32;0,256222;885607;2;4;2
"601";2004;33;0,288704;1082569;3;5;2
"602";2004;34;0,326277;803532;3;6;2
"603";2004;35;0,234427;912547;2;4;2
"604";2004;36;0,287116;534835;3;5;2
"605";2004;37;0,517547;742488;4;8;2
"606";2004;38;0,51104;1171828;4;8;2
"607";2004;39;0,864889;783409;5;10;3
"608";2004;40;0,234199;991992;2;4;2
"609";2004;41;0,299055;952282;3;6;2
"610";2004;42;0,265227;878888;3;5;2
"611";2004;44;0,506161;1267494;4;8;2
"612";2004;45;0,453752;1559154;4;7;2
"613";2004;46;0,361821;894580;4;7;2
"614";2004;47;0,412741;1313713;4;7;2
"615";2004;48;0,328679;1189935;3;6;2
"616";2004;49;0,347932;1228129;4;7;2
"617";2004;50;0,333884;1084177;3;6;2
"618";2004;51;0,326864;1079789;3;6;2
"619";2004;52;0,485547;941131;4;8;2
"620";2004;53;0,31968;1265468;3;6;2
"621";2004;54;0,322008;516643;3;6;2
"622";2004;55;0,256494;805580;3;5;2
"623";2004;56;0,267768;849197;3;5;2
"624";2004;57;0,209262;598580;2;4;2
"625";2004;58;0,180819;930406;2;3;2
"626";2004;59;0,352443;1145053;4;7;2
"627";2004;60;0,329251;619157;3;6;2
"628";2004;61;0,104657;451016;1;2;1
"629";2004;63;0,151296;1268562;1;2;1
"630";2004;64;0,180633;802795;2;3;2
"631";2004;65;0,201293;1081652;2;4;2
"632";2004;66;0,356088;1248759;4;7;2
"633";2004;67;0,296434;1033467;3;5;2
"634";2004;68;0,298752;601445;3;6;2
"635";2004;69;0,29122;508992;3;5;2
"636";2004;70;0,159;821650;2;3;2
"637";2004;71;0;1000158;1;1;1
"638";2004;72;0,099902;1056260;1;2;1
"639";2004;73;0,037081;1006392;1;1;1
"640";2004;74;0,104582;1057532;1;2;1
"641";2004;75;0,066296;484410;1;1;1
"642";2004;76;0,138684;1139769;1;2;1
"643";2004;77;0,073944;478943;1;1;1
"644";2004;78;0,111638;741488;1;2;1
"645";2004;79;0,224119;1040371;2;4;2
"646";2004;80;0,162909;626238;2;3;2
"647";2004;81;0,162867;814923;2;3;2
"648";2004;82;0,093267;735553;1;1;1
"649";2004;83;0,138944;762163;1;2;1
"650";2004;84;0,060451;684830;1;1;1
"651";2004;85;0,057483;1114901;1;1;1
"652";2004;86;0,121548;1164100;1;2;1
"653";2004;87;0,132127;522875;1;2;1
"654";2004;88;0,177273;846572;2;3;2
"655";2004;89;0,06043;763761;1;1;1
"656";2004;90;0,16476;892793;2;3;2
"657";2004;91;0,076601;999919;1;1;1
"658";2004;92;0,156987;516635;2;3;2
"659";2004;93;0,140714;590817;1;2;1
"660";2004;94;0,169909;705807;2;3;2
"661";2004;95;0,256325;497508;3;5;2
"662";2004;96;0,191486;561663;2;4;2
"663";2004;97;0,18378;1061355;2;4;2
"664";2004;98;0,770037;304392;4;8;2
"665";2004;99;0,857692;945552;5;9;3
"666";2005;1;0,883413;1249405;5;9;3
"667";2005;2;0,926399;427271;5;10;3
"668";2005;3;0,91091;295580;5;10;3
"669";2005;4;0,974563;1237778;5;10;3
"670";2005;6;0,953715;1300863;5;10;3
"671";2005;7;0,877537;580033;5;9;3
"672";2005;8;0,839442;601903;5;9;3
"673";2005;9;0,872496;790575;5;9;3
"674";2005;10;0,884022;414467;5;10;3
"675";2005;12;0,881153;1377942;5;9;3
"676";2005;13;0,883887;1173394;5;9;3
"677";2005;14;0,827191;1264837;5;9;3
"678";2005;15;0,7905;627638;5;9;3
"679";2005;16;0,861189;598416;5;9;3
"680";2005;17;1;587834;5;10;3
"681";2005;18;0,951403;607324;5;10;3
"682";2005;19;0,831721;405447;5;9;3
"683";2005;20;0,303895;123873;3;5;2
"684";2005;21;0,31629;1602122;3;5;2
"685";2005;22;0,263091;1103442;2;4;2
"686";2005;23;0,507359;734709;4;8;2
"687";2005;24;0,464078;1096639;4;7;2
"688";2005;25;0,356468;696446;3;6;2
"689";2005;26;0,553184;1174940;4;8;2
"690";2005;27;0,442907;868974;4;7;2
"691";2005;28;0,50475;738882;4;8;2
"692";2005;29;0,541987;522068;4;8;2
"693";2005;30;0,504534;912461;4;7;2
"694";2005;31;0,428626;1019536;4;7;2
"695";2005;32;0,281545;885607;3;5;2
"696";2005;33;0,320058;1082569;3;6;2
"697";2005;34;0,365985;803532;3;6;2
"698";2005;35;0,25579;912547;2;4;2
"699";2005;36;0,30306;534835;3;5;2
"700";2005;37;0,517998;742488;4;8;2
"701";2005;38;0,529639;1171828;4;8;2
"702";2005;39;0,907312;783409;5;10;3
"703";2005;40;0,261821;991992;2;4;2
"704";2005;41;0,328027;952282;3;6;2
"705";2005;42;0,312546;878888;3;5;2
"706";2005;44;0,565824;1267494;4;8;2
"707";2005;45;0,496494;1559154;4;7;2
"708";2005;46;0,399163;894580;4;7;2
"709";2005;47;0,443332;1313713;4;7;2
"710";2005;48;0,336837;1189935;3;6;2
"711";2005;49;0,34819;1228129;3;6;2
"712";2005;50;0,376261;1084177;4;7;2
"713";2005;51;0,363863;1079789;3;6;2
"714";2005;52;0,538136;941131;4;8;2
"715";2005;53;0,344317;1265468;3;6;2
"716";2005;54;0,315601;516643;3;5;2
"717";2005;55;0,289357;805580;3;5;2
"718";2005;56;0,277913;849197;2;4;2
"719";2005;57;0,220052;598580;2;4;2
"720";2005;58;0,217356;930406;2;4;2
"721";2005;59;0,367229;1145053;3;6;2
"722";2005;60;0,375194;619157;4;7;2
"723";2005;61;0,090136;451016;1;1;1
"724";2005;63;0,170725;1268562;2;3;2
"725";2005;64;0,194907;802795;2;3;2
"726";2005;65;0,232862;1081652;2;4;2
"727";2005;66;0,37609;1248759;4;7;2
"728";2005;67;0,31119;1033467;3;5;2
"729";2005;68;0,33455;601445;3;6;2
"730";2005;69;0,29761;508992;3;5;2
"731";2005;70;0,188585;821650;2;3;2
"732";2005;71;0;1000158;1;1;1
"733";2005;72;0,094824;1056260;1;2;1
"734";2005;73;0,042643;1006392;1;1;1
"735";2005;74;0,093768;1057532;1;2;1
"736";2005;75;0,067239;484410;1;1;1
"737";2005;76;0,14857;1139769;1;2;1
"738";2005;77;0,062824;478943;1;1;1
"739";2005;78;0,101422;741488;1;2;1
"740";2005;79;0,22993;1040371;2;4;2
"741";2005;80;0,187873;626238;2;3;2
"742";2005;81;0,187795;814923;2;3;2
"743";2005;82;0,10523;735553;1;2;1
"744";2005;83;0,129135;762163;1;2;1
"745";2005;84;0,053271;684830;1;1;1
"746";2005;85;0,057736;1114901;1;1;1
"747";2005;86;0,122312;1164100;1;2;1
"748";2005;87;0,1088;522875;1;2;1
"749";2005;88;0,159874;846572;2;3;2
"750";2005;89;0,061285;763761;1;1;1
"751";2005;90;0,195234;892793;2;4;2
"752";2005;91;0,075417;999919;1;1;1
"753";2005;92;0,155434;516635;1;2;1
"754";2005;93;0,136613;590817;1;2;1
"755";2005;94;0,175642;705807;2;3;2
"756";2005;95;0,274975;497508;2;4;2
"757";2005;96;0,179884;561663;2;3;2
"758";2005;97;0,174597;1061355;2;3;2
"759";2005;98;0,780193;304392;4;8;2
"760";2005;99;0,897035;945552;5;10;3
"761";2006;1;0,901625;1249405;5;9;3
"762";2006;2;0,941819;427271;5;10;3
"763";2006;3;0,936509;295580;5;10;3
"764";2006;4;0,98681;1237778;5;10;3
"765";2006;6;0,963005;1300863;5;10;3
"766";2006;7;0,880061;580033;5;9;3
"767";2006;8;0,851877;601903;5;9;3
"768";2006;9;0,889744;790575;5;9;3
"769";2006;10;0,936952;414467;5;10;3
"770";2006;12;0,933098;1377942;5;10;3
"771";2006;13;0,936779;1173394;5;10;3
"772";2006;14;0,839773;1264837;5;9;3
"773";2006;15;0,777489;627638;5;9;3
"774";2006;16;0,867513;598416;5;9;3
"775";2006;17;1;587834;5;10;3
"776";2006;18;0,957517;607324;5;10;3
"777";2006;19;0,822784;405447;5;9;3
"778";2006;20;0,301192;123873;3;5;2
"779";2006;21;0,321504;1602122;3;5;2
"780";2006;22;0,259834;1103442;2;4;2
"781";2006;23;0,503921;734709;4;7;2
"782";2006;24;0,469445;1096639;4;7;2
"783";2006;25;0,360403;696446;3;6;2
"784";2006;26;0,551237;1174940;4;8;2
"785";2006;27;0,456599;868974;4;7;2
"786";2006;28;0,533075;738882;4;8;2
"787";2006;29;0,557744;522068;4;8;2
"788";2006;30;0,520138;912461;4;7;2
"789";2006;31;0,449543;1019536;4;7;2
"790";2006;32;0,30531;885607;3;5;2
"791";2006;33;0,331298;1082569;3;5;2
"792";2006;34;0,366921;803532;3;6;2
"793";2006;35;0,258913;912547;2;4;2
"794";2006;36;0,290895;534835;3;5;2
"795";2006;37;0,543825;742488;4;8;2
"796";2006;38;0,545186;1171828;4;8;2
"797";2006;39;0,926389;783409;5;9;3
"798";2006;40;0,330271;991992;3;5;2
"799";2006;41;0,36554;952282;3;6;2
"800";2006;42;0,360936;878888;3;6;2
"801";2006;44;0,619715;1267494;4;8;2
"802";2006;45;0,558759;1559154;4;8;2
"803";2006;46;0,423578;894580;4;7;2
"804";2006;47;0,493183;1313713;4;7;2
"805";2006;48;0,339369;1189935;3;6;2
"806";2006;49;0,339148;1228129;3;6;2
"807";2006;50;0,417973;1084177;4;7;2
"808";2006;51;0,403113;1079789;3;6;2
"809";2006;52;0,576878;941131;4;8;2
"810";2006;53;0,387103;1265468;3;6;2
"811";2006;54;0,3226;516643;3;5;2
"812";2006;55;0,286299;805580;2;4;2
"813";2006;56;0,271623;849197;2;4;2
"814";2006;57;0,217818;598580;2;3;2
"815";2006;58;0,23237;930406;2;4;2
"816";2006;59;0,378109;1145053;3;6;2
"817";2006;60;0,416842;619157;4;7;2
"818";2006;61;0,104427;451016;1;2;1
"819";2006;63;0,177345;1268562;2;3;2
"820";2006;64;0,213842;802795;2;3;2
"821";2006;65;0,26641;1081652;2;4;2
"822";2006;66;0,408982;1248759;4;7;2
"823";2006;67;0,316736;1033467;3;5;2
"824";2006;68;0,372175;601445;3;6;2
"825";2006;69;0,329641;508992;3;5;2
"826";2006;70;0,195129;821650;2;3;2
"827";2006;71;0;1000158;1;1;1
"828";2006;72;0,098108;1056260;1;2;1
"829";2006;73;0,045295;1006392;1;1;1
"830";2006;74;0,081612;1057532;1;1;1
"831";2006;75;0,086599;484410;1;1;1
"832";2006;76;0,150409;1139769;1;2;1
"833";2006;77;0,073605;478943;1;1;1
"834";2006;78;0,106088;741488;1;2;1
"835";2006;79;0,238319;1040371;2;4;2
"836";2006;80;0,241882;626238;2;4;2
"837";2006;81;0,241661;814923;2;4;2
"838";2006;82;0,101137;735553;1;2;1
"839";2006;83;0,126531;762163;1;2;1
"840";2006;84;0,062162;684830;1;1;1
"841";2006;85;0,058428;1114901;1;1;1
"842";2006;86;0,115168;1164100;1;2;1
"843";2006;87;0,098213;522875;1;2;1
"844";2006;88;0,153235;846572;2;3;2
"845";2006;89;0,053819;763761;1;1;1
"846";2006;90;0,204425;892793;2;3;2
"847";2006;91;0,064777;999919;1;1;1
"848";2006;92;0,141943;516635;1;2;1
"849";2006;93;0,127705;590817;1;2;1
"850";2006;94;0,158079;705807;2;3;2
"851";2006;95;0,268754;497508;2;4;2
"852";2006;96;0,174556;561663;2;3;2
"853";2006;97;0,171506;1061355;2;3;2
"854";2006;98;0,773255;304392;4;8;2
"855";2006;99;0,889155;945552;5;9;3
"856";2007;1;0,897336;1249405;5;9;3
"857";2007;2;0,946407;427271;5;10;3
"858";2007;3;0,923079;295580;5;9;3
"859";2007;4;0,98396;1237778;5;10;3
"860";2007;6;1;1300863;5;10;3
"861";2007;7;0,864696;580033;5;9;3
"862";2007;8;0,824021;601903;5;9;3
"863";2007;9;0,86445;790575;5;9;3
"864";2007;10;0,951521;414467;5;10;3
"865";2007;12;0,947413;1377942;5;10;3
"866";2007;13;0,95133;1173394;5;10;3
"867";2007;14;0,833451;1264837;5;9;3
"868";2007;15;0,741632;627638;4;8;2
"869";2007;16;0,850822;598416;5;9;3
"870";2007;17;0,993769;587834;5;10;3
"871";2007;18;0,94831;607324;5;10;3
"872";2007;19;0,802581;405447;5;9;3
"873";2007;20;0,325843;123873;3;5;2
"874";2007;21;0,327891;1602122;3;5;2
"875";2007;22;0,277791;1103442;3;5;2
"876";2007;23;0,516864;734709;4;7;2
"877";2007;24;0,478206;1096639;4;7;2
"878";2007;25;0,329291;696446;3;6;2
"879";2007;26;0,569108;1174940;4;8;2
"880";2007;27;0,441252;868974;4;7;2
"881";2007;28;0,521976;738882;4;8;2
"882";2007;29;0,562255;522068;4;8;2
"883";2007;30;0,517552;912461;4;7;2
"884";2007;31;0,44863;1019536;4;7;2
"885";2007;32;0,287023;885607;3;5;2
"886";2007;33;0,305747;1082569;3;5;2
"887";2007;34;0,338838;803532;3;6;2
"888";2007;35;0,235272;912547;2;4;2
"889";2007;36;0,266957;534835;2;4;2
"890";2007;37;0,539958;742488;4;8;2
"891";2007;38;0,570232;1171828;4;8;2
"892";2007;39;0,948508;783409;5;10;3
"893";2007;40;0,324113;991992;3;5;2
"894";2007;41;0,344364;952282;3;6;2
"895";2007;42;0,352413;878888;3;6;2
"896";2007;44;0,615027;1267494;4;8;2
"897";2007;45;0,547843;1559154;4;8;2
"898";2007;46;0,441312;894580;4;7;2
"899";2007;47;0,491714;1313713;4;7;2
"900";2007;48;0,340148;1189935;3;6;2
"901";2007;49;0,330296;1228129;3;6;2
"902";2007;50;0,408222;1084177;4;7;2
"903";2007;51;0,394662;1079789;3;6;2
"904";2007;52;0,58222;941131;4;8;2
"905";2007;53;0,395152;1265468;3;6;2
"906";2007;54;0,309192;516643;3;5;2
"907";2007;55;0,27604;805580;2;4;2
"908";2007;56;0,247665;849197;2;4;2
"909";2007;57;0,176997;598580;2;3;2
"910";2007;58;0,217215;930406;2;3;2
"911";2007;59;0,36972;1145053;3;6;2
"912";2007;60;0,42894;619157;4;7;2
"913";2007;61;0,065467;451016;1;2;1
"914";2007;63;0,168763;1268562;2;3;2
"915";2007;64;0,184106;802795;2;3;2
"916";2007;65;0,252123;1081652;2;4;2
"917";2007;66;0,401671;1248759;4;7;2
"918";2007;67;0,308552;1033467;3;5;2
"919";2007;68;0,346573;601445;3;6;2
"920";2007;69;0,321029;508992;3;5;2
"921";2007;70;0,221677;821650;2;4;2
"922";2007;71;0;1000158;1;1;1
"923";2007;72;0,081767;1056260;1;2;1
"924";2007;73;0,027209;1006392;1;1;1
"925";2007;74;0,055764;1057532;1;1;1
"926";2007;75;0,062293;484410;1;1;1
"927";2007;76;0,148733;1139769;2;3;2
"928";2007;77;0,058565;478943;1;1;1
"929";2007;78;0,074728;741488;1;2;1
"930";2007;79;0,233314;1040371;2;4;2
"931";2007;80;0,248662;626238;2;4;2
"932";2007;81;0,248359;814923;2;4;2
"933";2007;82;0,063774;735553;1;2;1
"934";2007;83;0,084627;762163;1;2;1
"935";2007;84;0,021856;684830;1;1;1
"936";2007;85;0,02217;1114901;1;1;1
"937";2007;86;0,076001;1164100;1;2;1
"938";2007;87;0,07111;522875;1;2;1
"939";2007;88;0,128062;846572;1;2;1
"940";2007;89;0,019317;763761;1;1;1
"941";2007;90;0,175802;892793;2;3;2
"942";2007;91;0,019486;999919;1;1;1
"943";2007;92;0,109867;516635;1;2;1
"944";2007;93;0,089293;590817;1;2;1
"945";2007;94;0,13057;705807;2;3;2
"946";2007;95;0,228447;497508;2;4;2
"947";2007;96;0,129956;561663;2;3;2
"948";2007;97;0,139793;1061355;2;3;2
"949";2007;98;0,753735;304392;5;9;3
"950";2007;99;0,886498;945552;5;9;3
"951";2008;1;0,909072;1249405;5;9;3
"952";2008;2;0,937649;427271;5;10;3
"953";2008;3;0,912005;295580;5;10;3
"954";2008;4;1;1237778;5;10;3
"955";2008;6;0,949837;1300863;5;10;3
"956";2008;7;0,863323;580033;5;9;3
"957";2008;8;0,815878;601903;5;9;3
"958";2008;9;0,863983;790575;5;9;3
"959";2008;10;0,964887;414467;5;10;3
"960";2008;12;0,960605;1377942;5;10;3
"961";2008;13;0,964659;1173394;5;10;3
"962";2008;14;0,83855;1264837;5;9;3
"963";2008;15;0,730778;627638;4;8;2
"964";2008;16;0,824064;598416;5;9;3
"965";2008;17;0,975089;587834;5;10;3
"966";2008;18;0,94224;607324;5;10;3
"967";2008;19;0,813963;405447;5;9;3
"968";2008;20;0,357005;123873;3;6;2
"969";2008;21;0,342906;1602122;3;5;2
"970";2008;22;0,296011;1103442;3;5;2
"971";2008;23;0,519523;734709;4;7;2
"972";2008;24;0,505365;1096639;4;7;2
"973";2008;25;0,342689;696446;3;5;2
"974";2008;26;0,566206;1174940;4;8;2
"975";2008;27;0,458816;868974;4;7;2
"976";2008;28;0,503904;738882;4;7;2
"977";2008;29;0,575389;522068;4;8;2
"978";2008;30;0,5234;912461;4;8;2
"979";2008;31;0,461463;1019536;4;7;2
"980";2008;32;0,286924;885607;2;4;2
"981";2008;33;0,321997;1082569;3;5;2
"982";2008;34;0,406959;803532;3;6;2
"983";2008;35;0,279945;912547;2;4;2
"984";2008;36;0,331652;534835;3;5;2
"985";2008;37;0,559913;742488;4;8;2
"986";2008;38;0,551975;1171828;4;8;2
"987";2008;39;0,895899;783409;5;9;3
"988";2008;40;0,339336;991992;3;5;2
"989";2008;41;0,347699;952282;3;5;2
"990";2008;42;0,373074;878888;3;6;2
"991";2008;44;0,637897;1267494;4;8;2
"992";2008;45;0,574438;1559154;4;8;2
"993";2008;46;0,424726;894580;4;7;2
"994";2008;47;0,501455;1313713;4;7;2
"995";2008;48;0,351323;1189935;3;6;2
"996";2008;49;0,359406;1228129;3;6;2
"997";2008;50;0,43636;1084177;4;7;2
"998";2008;51;0,408018;1079789;4;7;2
"999";2008;52;0,611489;941131;4;8;2
"1000";2008;53;0,404219;1265468;3;6;2
"1001";2008;54;0,348602;516643;3;5;2
"1002";2008;55;0,2919;805580;2;4;2
"1003";2008;56;0,259676;849197;2;4;2
"1004";2008;57;0,182929;598580;2;3;2
"1005";2008;58;0,209182;930406;2;3;2
"1006";2008;59;0,37007;1145053;3;6;2
"1007";2008;60;0,393279;619157;3;6;2
"1008";2008;61;0,060585;451016;1;2;1
"1009";2008;63;0,200187;1268562;2;3;2
"1010";2008;64;0,208358;802795;2;3;2
"1011";2008;65;0,261746;1081652;2;4;2
"1012";2008;66;0,435724;1248759;4;7;2
"1013";2008;67;0,315532;1033467;3;5;2
"1014";2008;68;0,375742;601445;3;6;2
"1015";2008;69;0,348944;508992;3;6;2
"1016";2008;70;0,24824;821650;2;4;2
"1017";2008;71;0,02079;1000158;1;1;1
"1018";2008;72;0,096014;1056260;1;2;1
"1019";2008;73;0,030037;1006392;1;1;1
"1020";2008;74;0,055815;1057532;1;2;1
"1021";2008;75;0,05353;484410;1;1;1
"1022";2008;76;0,162259;1139769;2;3;2
"1023";2008;77;0,053263;478943;1;1;1
"1024";2008;78;0,085845;741488;1;2;1
"1025";2008;79;0,264427;1040371;2;4;2
"1026";2008;80;0,214823;626238;2;4;2
"1027";2008;81;0,214497;814923;2;4;2
"1028";2008;82;0,040944;735553;1;1;1
"1029";2008;83;0,11421;762163;1;2;1
"1030";2008;84;0,049485;684830;1;1;1
"1031";2008;85;0;1114901;1;1;1
"1032";2008;86;0,096823;1164100;1;2;1
"1033";2008;87;0,080564;522875;1;2;1
"1034";2008;88;0,156041;846572;2;3;2
"1035";2008;89;0,015474;763761;1;1;1
"1036";2008;90;0,16428;892793;2;3;2
"1037";2008;91;0,050034;999919;1;1;1
"1038";2008;92;0,132637;516635;1;2;1
"1039";2008;93;0,124197;590817;1;2;1
"1040";2008;94;0,144584;705807;1;2;1
"1041";2008;95;0,259588;497508;2;4;2
"1042";2008;96;0,146018;561663;2;3;2
"1043";2008;97;0,167619;1061355;2;3;2
"1044";2008;98;0,740593;304392;5;9;3
"1045";2008;99;0,882219;945552;5;9;3
"1046";2009;1;0,915019;1249405;5;10;3
"1047";2009;2;0,910201;427271;5;10;3
"1048";2009;3;0,882054;295580;5;9;3
"1049";2009;4;0,973296;1237778;5;10;3
"1050";2009;6;0,92587;1300863;5;10;3
"1051";2009;7;0,85452;580033;5;9;3
"1052";2009;8;0,829051;601903;5;9;3
"1053";2009;9;0,878388;790575;5;9;3
"1054";2009;10;1;414467;5;10;3
"1055";2009;12;0,994732;1377942;5;10;3
"1056";2009;13;0,999729;1173394;5;10;3
"1057";2009;14;0,848513;1264837;5;9;3
"1058";2009;15;0,704061;627638;4;8;2
"1059";2009;16;0,798305;598416;5;9;3
"1060";2009;17;0,924665;587834;5;10;3
"1061";2009;18;0,891362;607324;5;10;3
"1062";2009;19;0,737185;405447;5;9;3
"1063";2009;20;0,344103;123873;3;5;2
"1064";2009;21;0,337638;1602122;3;5;2
"1065";2009;22;0,287668;1103442;2;4;2
"1066";2009;23;0,502243;734709;4;7;2
"1067";2009;24;0,491154;1096639;4;7;2
"1068";2009;25;0,33226;696446;3;5;2
"1069";2009;26;0,562553;1174940;4;8;2
"1070";2009;27;0,442935;868974;4;7;2
"1071";2009;28;0,579972;738882;4;8;2
"1072";2009;29;0,549516;522068;4;8;2
"1073";2009;30;0,540511;912461;4;7;2
"1074";2009;31;0,470262;1019536;4;7;2
"1075";2009;32;0,286925;885607;2;4;2
"1076";2009;33;0,33915;1082569;3;5;2
"1077";2009;34;0,400628;803532;3;6;2
"1078";2009;35;0,298102;912547;2;4;2
"1079";2009;36;0,334287;534835;3;5;2
"1080";2009;37;0,572108;742488;4;8;2
"1081";2009;38;0,55442;1171828;4;8;2
"1082";2009;39;0,872549;783409;5;9;3
"1083";2009;40;0,327833;991992;3;5;2
"1084";2009;41;0,357162;952282;3;6;2
"1085";2009;42;0,417679;878888;3;6;2
"1086";2009;44;0,646495;1267494;4;8;2
"1087";2009;45;0,567971;1559154;4;8;2
"1088";2009;46;0,41126;894580;3;6;2
"1089";2009;47;0,487843;1313713;4;7;2
"1090";2009;48;0,354872;1189935;3;6;2
"1091";2009;49;0,352055;1228129;3;6;2
"1092";2009;50;0,432664;1084177;4;7;2
"1093";2009;51;0,434429;1079789;4;7;2
"1094";2009;52;0,617178;941131;4;8;2
"1095";2009;53;0,390526;1265468;3;6;2
"1096";2009;54;0,312631;516643;3;5;2
"1097";2009;55;0,271984;805580;2;4;2
"1098";2009;56;0,223547;849197;2;3;2
"1099";2009;57;0,177744;598580;2;3;2
"1100";2009;58;0,249344;930406;2;4;2
"1101";2009;59;0,379581;1145053;3;6;2
"1102";2009;60;0,420031;619157;3;6;2
"1103";2009;61;0,088092;451016;1;1;1
"1104";2009;63;0,202211;1268562;2;3;2
"1105";2009;64;0,204082;802795;2;3;2
"1106";2009;65;0,275971;1081652;2;4;2
"1107";2009;66;0,437378;1248759;4;7;2
"1108";2009;67;0,305635;1033467;3;5;2
"1109";2009;68;0,427276;601445;4;7;2
"1110";2009;69;0,41146;508992;3;6;2
"1111";2009;70;0,342811;821650;3;5;2
"1112";2009;71;0,070307;1000158;1;1;1
"1113";2009;72;0,152498;1056260;1;2;1
"1114";2009;73;0,102965;1006392;1;2;1
"1115";2009;74;0,080113;1057532;1;1;1
"1116";2009;75;0,130983;484410;1;2;1
"1117";2009;76;0,182574;1139769;2;3;2
"1118";2009;77;0,101806;478943;1;2;1
"1119";2009;78;0,14782;741488;1;2;1
"1120";2009;79;0,28176;1040371;2;4;2
"1121";2009;80;0,266332;626238;2;4;2
"1122";2009;81;0,265929;814923;2;4;2
"1123";2009;82;0,070156;735553;1;1;1
"1124";2009;83;0,111346;762163;1;2;1
"1125";2009;84;0,037705;684830;1;1;1
"1126";2009;85;0;1114901;1;1;1
"1127";2009;86;0,078026;1164100;1;1;1
"1128";2009;87;0,097994;522875;1;2;1
"1129";2009;88;0,188405;846572;2;3;2
"1130";2009;89;0,038572;763761;1;1;1
"1131";2009;90;0,184202;892793;2;3;2
"1132";2009;91;0,050225;999919;1;1;1
"1133";2009;92;0,128048;516635;1;2;1
"1134";2009;93;0,122323;590817;1;2;1
"1135";2009;94;0,163676;705807;2;3;2
"1136";2009;95;0,255622;497508;2;4;2
"1137";2009;96;0,150091;561663;1;2;1
"1138";2009;97;0,176398;1061355;2;3;2
"1139";2009;98;0,740421;304392;5;9;3
"1140";2009;99;0,864252;945552;5;9;3
"1141";2010;1;0,902126;1249405;5;10;3
"1142";2010;2;0,894238;427271;5;10;3
"1143";2010;3;0,853529;295580;5;9;3
"1144";2010;4;0,944115;1237778;5;10;3
"1145";2010;6;0,888309;1300863;5;10;3
"1146";2010;7;0,840823;580033;5;9;3
"1147";2010;8;0,789698;601903;5;9;3
"1148";2010;9;0,830918;790575;5;9;3
"1149";2010;10;1;414467;5;10;3
